zipcode,business_id,Mexican,American (Traditional),Pizza,American (New),Burgers,Italian,Chinese,Salad,Sports Bars,Seafood,Japanese,Barbeque,Mediterranean,Sushi Bars,Asian Fusion,Steakhouses,Greek,Tex-Mex,Thai,Vietnamese,Indian,Middle Eastern,Southern,Latin American,Hawaiian,Korean,French,Caribbean,Pakistani,Ramen,New Mexican Cuisine,Modern European,Spanish,African,Cantonese,Persian/Iranian,Filipino,Cuban,Mongolian,Lebanese,Polish,Taiwanese,German,Turkish,Ethiopian,Brazilian,Afghan,zipcode,total_pop,occupied_housing_units,white_pop,afam_pop,amindian_pop,asian_pop,hawaiian_pop,other_race,male,female,median_income,median_age,under_18,above_18,walkscore,ffall,stars,review_count,ffall_category,CuisineCombined
85017,ZSONEY8fvrMHyK7vzK4yPA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85017,38872,11339,19429,2603,1156,1982,76,12009,19945,18927,27864,26.9,13678,24583,52,54,2.5,14,1,5
85042,25qudn87oiNYg8jnoi4d1A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85042,40962,13247,19377,7076,1055,974,102,10711,20390,20572,46676,30.8,12063,28422,35,18,3,17,0,3
85034,ANHCo9X7zu0LdYecc9fk3Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582,1629,2850,636,202,59,3,1627,3014,2568,24046,31.7,1713,3201,61,96,3.5,87,1,27
85029,1rbb8ntTOpSolQv60CGcsQ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85029,43233,16370,31121,2082,1096,1086,84,6160,21328,21905,42224,33.2,11210,31624,41,62,3.5,73,1,7
85027,nLGgJBtMfGv7_juXipXheA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85027,37140,15117,29276,1124,549,2271,90,2639,18850,18290,50427,32.8,8594,28479,26,3,5,16,0,6
85003,9nlQLMA8W08dFAkXFSQOyA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85003,9369,3900,5931,1024,252,114,22,1696,5844,3525,45615,31.7,1474,5987,73,792,4,168,4,5
85044,cpkBJhBujpBFZ0rOItE-4g,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85044,37993,16978,29788,2490,857,1890,78,1499,18647,19346,70860,37.9,7969,29958,36,283,4,188,2,10
85016,B8y-FpC2lqNxd8xI7EJzlg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896,15969,24248,1625,1265,989,36,4491,16976,16920,51245,37.5,6915,26737,57,25,4,30,0,30
85053,IAqyeVG1ZMrv7hiV3FAB6Q,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85053,28480,10854,22679,1214,481,617,46,2445,14379,14101,47387,35,6983,21355,46,100,3,52,2,7
85023,zidkKI_N1OPxsiddTOQH_Q,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85023,31274,12451,23674,1211,507,1051,58,3705,15535,15739,51483,34.8,7731,23472,36,396,4.5,375,3,39
85004,wWDNwNb6ygJorKujOuifhA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,490,4.5,366,3,9
85004,aMF8cG445ONPRKBsBYqofg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,1772,4,494,5,2
85034,k10rQp_ZRcXW63Fxxkojcw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582,1629,2850,636,202,59,3,1627,3014,2568,24046,31.7,1713,3201,61,133,3.5,56,2,12
85034,KuDmCggBq6zwxc8CSJxLdQ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582,1629,2850,636,202,59,3,1627,3014,2568,24046,31.7,1713,3201,61,23,2.5,11,0,15
85034,I3STZd5iAvUL9MNLF_DUug,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582,1629,2850,636,202,59,3,1627,3014,2568,24046,31.7,1713,3201,61,1429,3.5,399,5,1
85043,5XIIUcmBADuz1h8W0QztVQ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85043,30560,8240,14633,2844,648,672,35,10539,15068,15492,43895,25.7,11558,19001,21,209,2.5,29,2,7
85016,Auky7_gMsUdB91V0EAgbhA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896,15969,24248,1625,1265,989,36,4491,16976,16920,51245,37.5,6915,26737,57,212,4.5,123,2,1
85022,S6TP_aHo6d7AkkBBKe249A,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85022,46395,20596,37995,1738,714,1446,54,3100,22366,24029,48600,38.2,9625,36653,42,24,2.5,110,0,17
85018,Y_9f9tzVRaXjfT9Fa5_W9A,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065,16763,29523,1194,741,721,44,2739,17821,18244,56653,40.2,7651,28347,52,280,3.5,122,2,27
85037,rpNPlBwKTEvtAWUvDcHm4A,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85037,44771,12774,23343,3556,763,1349,70,13683,22244,22527,50224,26.8,15662,29079,29,121,2.5,24,2,7
85024,f5hKCevF_qoC3tWkQHUS9w,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85024,22898,9452,19856,554,187,813,52,704,11107,11791,68557,34.7,5438,17437,22,26,2,28,0,3
85018,Hgy5MrIKrwRJDXnwKaCpbA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065,16763,29523,1194,741,721,44,2739,17821,18244,56653,40.2,7651,28347,52,331,3,106,3,1
85003,4vkOZ0kW4Hor43XqqNc0Og,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85003,9369,3900,5931,1024,252,114,22,1696,5844,3525,45615,31.7,1474,5987,73,630,3.5,207,4,19
85016,g6B5hVt6oZRVO2wR4f0sNw,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896,15969,24248,1625,1265,989,36,4491,16976,16920,51245,37.5,6915,26737,57,1045,4,239,5,8
85051,Veb_YSP2PL3xGbu9JJVuOA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375,14174,25849,2608,1256,1545,97,7371,20242,20133,38864,32.9,11299,28912,50,45,4.5,47,1,1
85051,ocXPQsWEpC0KF6tZezEBpA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375,14174,25849,2608,1256,1545,97,7371,20242,20133,38864,32.9,11299,28912,50,25,3.5,14,0,1
85006,HpRj2Lv27EUQql0POE5sQw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85006,25742,8565,13463,1305,751,266,35,8935,13315,12427,29903,29.3,8003,17095,64,262,4,123,2,1
85051,358UeNvBBE03JKX3u2FtLQ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375,14174,25849,2608,1256,1545,97,7371,20242,20133,38864,32.9,11299,28912,50,469,3.5,94,3,8
85051,qzPTUBluPVzpWTqqTLGwjQ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375,14174,25849,2608,1256,1545,97,7371,20242,20133,38864,32.9,11299,28912,50,373,3,139,3,8
85003,QaRXXPfmcLmrPmLB2DKO3A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85003,9369,3900,5931,1024,252,114,22,1696,5844,3525,45615,31.7,1474,5987,73,16,2.5,20,0,5
85019,LVkILnI-bXtlCJggb3hfkg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85019,25042,6908,12788,1311,648,843,42,8360,12608,12434,30202,27.9,8680,16342,48,84,4,54,1,11
85031,_CF9vpN1F9KcAkXbOIkL8w,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85031,30493,7612,14552,1586,559,258,39,12343,15278,15215,23832,25.1,11373,19093,48,94,3.5,21,1,11
85022,dq4c_0btrrdcz_Nq6RV02g,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85022,46395,20596,37995,1738,714,1446,54,3100,22366,24029,48600,38.2,9625,36653,42,87,4.5,44,1,14
85053,gfe0ijslocwd7TnSWpDnWA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85053,28480,10854,22679,1214,481,617,46,2445,14379,14101,47387,35,6983,21355,46,2,1.5,3,0,15
85019,1GG8G4aWXKSV4oQr2E8f3w,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85019,25042,6908,12788,1311,648,843,42,8360,12608,12434,30202,27.9,8680,16342,48,4,3.5,3,0,1
85022,v04EmZIqReWVD_Ri3rofUA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85022,46395,20596,37995,1738,714,1446,54,3100,22366,24029,48600,38.2,9625,36653,42,52,3.5,57,1,1
85051,_B3jnaQVtDXqydea1y92fQ,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375,14174,25849,2608,1256,1545,97,7371,20242,20133,38864,32.9,11299,28912,50,776,3.5,249,4,34
85033,GC3sJ_gyPTUHyOrPQQTwTw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85033,53037,13573,28819,2716,920,444,67,18109,26504,26533,35571,25,20177,32843,43,113,2.5,48,2,2
85051,5MNYCmCtpBboglFmrjU6yw,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375,14174,25849,2608,1256,1545,97,7371,20242,20133,38864,32.9,11299,28912,50,57,4.5,65,1,17
85024,myw0csRck6XG4w5Z-EFyqg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85024,22898,9452,19856,554,187,813,52,704,11107,11791,68557,34.7,5438,17437,22,197,4,175,2,7
85003,0LhYg3iOF9IU2Ut8IL84TQ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85003,9369,3900,5931,1024,252,114,22,1696,5844,3525,45615,31.7,1474,5987,73,314,4,237,3,4
85003,VIDVASjenNoR2UHEo9oQug,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85003,9369,3900,5931,1024,252,114,22,1696,5844,3525,45615,31.7,1474,5987,73,342,3.5,40,3,8
85028,_GKMtL4zFOlNc0U3gljT0w,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85028,19157,8143,17627,242,124,402,16,338,9283,9874,90381,46.9,3643,15458,35,29,3.5,18,0,9
85004,N5B7OBTyNGgwU_Y2fwNcyw,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,7455,4,952,5,4
85044,0Rni7ocMC_Lg2UH0lDeKMQ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85044,37993,16978,29788,2490,857,1890,78,1499,18647,19346,70860,37.9,7969,29958,36,187,3,85,2,9
85029,QMj2_aQU9gh4d6LXzbmDLg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85029,43233,16370,31121,2082,1096,1086,84,6160,21328,21905,42224,33.2,11210,31624,41,3,4.5,19,0,12
85044,Ds7KCTQ4_uN4VCeEiwX7yg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85044,37993,16978,29788,2490,857,1890,78,1499,18647,19346,70860,37.9,7969,29958,36,7,3.5,11,0,12
85031,z3Y-jz_2V2XJ4kgcCVXpcA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85031,30493,7612,14552,1586,559,258,39,12343,15278,15215,23832,25.1,11373,19093,48,4,2,4,0,5
85034,prdA1r8XP03oD-PYvZJ5AA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582,1629,2850,636,202,59,3,1627,3014,2568,24046,31.7,1713,3201,61,747,3,217,4,1
85009,8WwGP-B3Zxh_03FxZ3gC-g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85009,52520,12153,24795,2534,1385,249,39,21650,28808,23712,23302,25.6,17094,28366,46,27,4.5,23,0,1
85022,CuHYFYUFT5PrVqGj0a4_8Q,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85022,46395,20596,37995,1738,714,1446,54,3100,22366,24029,48600,38.2,9625,36653,42,341,3.5,62,3,15
85016,gxEkxkqQrrK62DJnXxXDLg,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896,15969,24248,1625,1265,989,36,4491,16976,16920,51245,37.5,6915,26737,57,1084,3.5,236,5,7
85013,Zv77o3aDuNDY0t3fCU2ebQ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85013,19314,9168,14167,1348,768,607,37,1728,9859,9455,50182,38.9,3718,15358,62,8,3.5,18,0,9
85050,#NAME?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85050,25736,10198,22740,458,105,1266,14,520,12307,13429,82529,37.6,6602,19024,22,14,3,14,0,1
85051,UD-MGa52sWJLeElUZDTRPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375,14174,25849,2608,1256,1545,97,7371,20242,20133,38864,32.9,11299,28912,50,10,4,4,0,22
85022,uROK_uSad5_WbKlTyKPMOA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85022,46395,20596,37995,1738,714,1446,54,3100,22366,24029,48600,38.2,9625,36653,42,12,3.5,4,0,17
85017,jvdZQPW2AwJOHYbQYPZq3A,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85017,38872,11339,19429,2603,1156,1982,76,12009,19945,18927,27864,26.9,13678,24583,52,2,2,22,0,9
85017,Z-rDFHQUuh5gIbfadNRxsg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85017,38872,11339,19429,2603,1156,1982,76,12009,19945,18927,27864,26.9,13678,24583,52,11,4,12,0,24
85016,3AR0coEEReWxcbMxgS2DQg,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896,15969,24248,1625,1265,989,36,4491,16976,16920,51245,37.5,6915,26737,57,2,2,3,0,7
85032,7K6FmmVrwK_CkVMsqhU7bQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485,25991,51453,1821,846,1809,118,7502,32618,32867,48608,35.2,15539,49191,48,4,2.5,10,0,16
85007,QCnT5MdeWrbZ2SjvDY4_cQ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85007,14040,4811,7374,1880,440,313,17,3479,7490,6550,27557,35,3652,8906,60,49,1.5,7,1,5
85022,du9_QFb75sxzKnLLQwSkMw,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85022,46395,20596,37995,1738,714,1446,54,3100,22366,24029,48600,38.2,9625,36653,42,705,3.5,149,4,9
85051,mqPbUTDoIiT8GFp-sw0GPQ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375,14174,25849,2608,1256,1545,97,7371,20242,20133,38864,32.9,11299,28912,50,9,3.5,30,0,13
85018,RPO5ISR18Xllgk9ahdPepA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065,16763,29523,1194,741,721,44,2739,17821,18244,56653,40.2,7651,28347,52,650,4.5,339,4,4
85013,omU26JKzbqXhugm0O2U1mA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85013,19314,9168,14167,1348,768,607,37,1728,9859,9455,50182,38.9,3718,15358,62,981,4,218,4,2
85044,6We2O5X62J_gduXU7jvf8w,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85044,37993,16978,29788,2490,857,1890,78,1499,18647,19346,70860,37.9,7969,29958,36,1463,4,412,5,9
85044,pEFO_hU3DNA61XnIpVGkJQ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85044,37993,16978,29788,2490,857,1890,78,1499,18647,19346,70860,37.9,7969,29958,36,166,3.5,86,2,9
85016,WwvSDgFkx3f0piozrdMxtQ,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896,15969,24248,1625,1265,989,36,4491,16976,16920,51245,37.5,6915,26737,57,129,3,45,2,27
85016,npoCLZID4WNKV5RtJijAKg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896,15969,24248,1625,1265,989,36,4491,16976,16920,51245,37.5,6915,26737,57,50,3,56,1,12
85029,ye0-f9tgMC2UFyraGcJWLQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85029,43233,16370,31121,2082,1096,1086,84,6160,21328,21905,42224,33.2,11210,31624,41,110,3.5,61,2,21
85023,LRWNY71pO1KVOK3P6kam8A,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85023,31274,12451,23674,1211,507,1051,58,3705,15535,15739,51483,34.8,7731,23472,36,375,4,88,3,7
85007,WEpu2goj7QggSgL_nP2EMg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85007,14040,4811,7374,1880,440,313,17,3479,7490,6550,27557,35,3652,8906,60,90,3,30,1,1
85016,ZE1n6H-4qgq_7z67qa4yUA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896,15969,24248,1625,1265,989,36,4491,16976,16920,51245,37.5,6915,26737,57,88,4,75,1,9
85019,DlYiFJgFIVwaaySuNn5eYw,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85019,25042,6908,12788,1311,648,843,42,8360,12608,12434,30202,27.9,8680,16342,48,21,2.5,21,0,11
85044,2CWGr0FqPmCGoJA8mkXjng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85044,37993,16978,29788,2490,857,1890,78,1499,18647,19346,70860,37.9,7969,29958,36,78,3.5,50,1,22
85032,dQ8kST_dfWcZVcLlIk7yRA,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485,25991,51453,1821,846,1809,118,7502,32618,32867,48608,35.2,15539,49191,48,274,4,51,2,16
85016,jZ_3vs_RtMrkZbol1U_U7Q,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896,15969,24248,1625,1265,989,36,4491,16976,16920,51245,37.5,6915,26737,57,101,3.5,89,2,30
