,zipcode,business_id,Mexican,American (Traditional),Pizza,American (New),Burgers,Italian,Chinese,Salad,Sports Bars,Seafood,Japanese,Barbeque,Mediterranean,Sushi Bars,Asian Fusion,Steakhouses,Greek,Tex-Mex,Thai,Vietnamese,Indian,Middle Eastern,Southern,Latin American,Hawaiian,Korean,French,Caribbean,Pakistani,Ramen,New Mexican Cuisine,Modern European,Spanish,African,Cantonese,Persian/Iranian,Filipino,Cuban,Mongolian,Lebanese,Polish,Taiwanese,German,Turkish,Ethiopian,Brazilian,Afghan,zipcode,total_pop,occupied_housing_units,white_pop,afam_pop,amindian_pop,hawaiian_pop,other_race,male,female,median_income,median_age,under_18,above_18,PCT0050002,PCT0050003,PCT0050004,PCT0050005,PCT0050006,PCT0050007,PCT0050008,PCT0050009,PCT0050010,PCT0050011,PCT0050012,PCT0050013,PCT0050014,PCT0050015,PCT0050016,PCT0050017,PCT0050018,PCT0050019,PCT0050020,walkscore
49,85286,wKygoTySngb2gaL6edvoDw,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85286,38930.0,13395.0,28488.0,1782.0,361.0,72.0,1988.0,19179.0,19751.0,95931.0,33.9,11948.0,26914.0,1456.0,44.0,0.0,6.0,46.0,1110.0,606.0,1.0,16.0,82.0,404.0,38.0,2.0,9.0,127.0,2.0,60.0,38.0,620.0,43.1219512195122
50,85210,Z0JT0Ras-kMvJLMdn9iJQQ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85210,36464.0,12853.0,22458.0,1715.0,1288.0,251.0,8617.0,18751.0,17713.0,37861.0,29.4,10351.0,25370.0,90.0,1.0,0.0,3.0,23.0,106.0,135.0,0.0,4.0,36.0,33.0,4.0,0.0,0.0,15.0,2.0,17.0,14.0,117.0,43.1219512195122
51,85008,w96oa6oQk2kolYfy8Ja2Mw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85008,56145.0,19676.0,30274.0,5360.0,2249.0,141.0,14909.0,29146.0,26999.0,34677.0,27.5,17187.0,38019.0,201.0,7.0,0.0,52.0,5.0,173.0,167.0,0.0,13.0,33.0,56.0,18.0,1.0,3.0,23.0,1.0,15.0,13.0,76.0,51.0
52,85051,e-Hw1QkvwM2wN5Wm7p_msw,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375.0,14174.0,25849.0,2608.0,1256.0,97.0,7371.0,20242.0,20133.0,38864.0,32.9,11299.0,28912.0,86.0,2.0,23.0,406.0,2.0,133.0,226.0,0.0,4.0,52.0,34.0,18.0,0.0,2.0,11.0,0.0,0.0,39.0,434.0,50.0
53,85202,uYDScUhTHjtnnxmzy4fgPQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85202,37275.0,15628.0,25419.0,2442.0,1865.0,231.0,4514.0,18547.0,18728.0,44702.0,31.5,8449.0,28752.0,148.0,9.0,0.0,3.0,40.0,245.0,216.0,1.0,15.0,46.0,134.0,8.0,1.0,4.0,26.0,7.0,13.0,42.0,214.0,43.1219512195122
54,85255,a6nZdebWiAZ97jync-vnGA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85255,37270.0,15299.0,34331.0,413.0,58.0,31.0,272.0,18148.0,19122.0,118618.0,45.0,8706.0,28463.0,506.0,2.0,0.0,9.0,0.0,329.0,139.0,0.0,3.0,70.0,235.0,4.0,2.0,4.0,37.0,8.0,16.0,12.0,75.0,43.1219512195122
55,85257,43ddDw5K4a2B9VgQcPn6gQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85257,26755.0,12220.0,21929.0,602.0,680.0,42.0,2090.0,13307.0,13448.0,53552.0,40.1,4529.0,21987.0,78.0,0.0,0.0,6.0,18.0,135.0,117.0,0.0,11.0,40.0,49.0,3.0,0.0,0.0,1.0,0.0,7.0,35.0,57.0,43.1219512195122
56,85212,IzE7CcTrNjIe7SPDQGrCiA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85212,24492.0,7267.0,19841.0,926.0,270.0,103.0,1588.0,12236.0,12256.0,81101.0,29.0,8693.0,15493.0,101.0,12.0,0.0,1.0,14.0,88.0,200.0,0.0,4.0,53.0,41.0,24.0,0.0,0.0,12.0,4.0,1.0,28.0,150.0,43.1219512195122
57,85024,N1XwkreWIROD2QKhb9qeHg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85024,22898.0,9452.0,19856.0,554.0,187.0,52.0,704.0,11107.0,11791.0,68557.0,34.7,5438.0,17437.0,300.0,0.0,0.0,0.0,5.0,100.0,141.0,0.0,0.0,30.0,99.0,16.0,0.0,5.0,24.0,2.0,1.0,14.0,55.0,22.0
58,85283,ZMp18tQQTjloj0pKSdENBw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85283,44813.0,17965.0,28864.0,3077.0,4085.0,161.0,4565.0,22640.0,22173.0,56887.0,31.4,9730.0,34663.0,718.0,34.0,0.0,0.0,60.0,353.0,225.0,0.0,41.0,80.0,189.0,10.0,2.0,13.0,59.0,9.0,35.0,17.0,189.0,43.1219512195122
59,85033,MeSrAvgBNWHP2Js2--b6zw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85033,53037.0,13573.0,28819.0,2716.0,920.0,67.0,18109.0,26504.0,26533.0,35571.0,25.0,20177.0,32843.0,73.0,0.0,0.0,0.0,0.0,31.0,163.0,0.0,0.0,24.0,26.0,6.0,0.0,0.0,0.0,0.0,3.0,15.0,82.0,43.0
60,85260,tQm5R5UsWBzxsOGLPjfLJQ,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85260,36056.0,16811.0,32169.0,568.0,141.0,28.0,429.0,17065.0,18991.0,79162.0,43.1,6669.0,29013.0,815.0,0.0,0.0,14.0,9.0,293.0,217.0,0.0,11.0,121.0,168.0,7.0,1.0,6.0,51.0,7.0,21.0,20.0,113.0,43.1219512195122
61,85283,x2nALssJGy_6p74ddxx3GQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85283,44813.0,17965.0,28864.0,3077.0,4085.0,161.0,4565.0,22640.0,22173.0,56887.0,31.4,9730.0,34663.0,718.0,34.0,0.0,0.0,60.0,353.0,225.0,0.0,41.0,80.0,189.0,10.0,2.0,13.0,59.0,9.0,35.0,17.0,189.0,43.1219512195122
62,85283,DUAKXNEh7c2v8mu8nWKYOg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85283,44813.0,17965.0,28864.0,3077.0,4085.0,161.0,4565.0,22640.0,22173.0,56887.0,31.4,9730.0,34663.0,718.0,34.0,0.0,0.0,60.0,353.0,225.0,0.0,41.0,80.0,189.0,10.0,2.0,13.0,59.0,9.0,35.0,17.0,189.0,43.1219512195122
63,85003,e880MGw6C6PJL-n3EJoY_g,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85003,9369.0,3900.0,5931.0,1024.0,252.0,22.0,1696.0,5844.0,3525.0,45615.0,31.7,1474.0,5987.0,15.0,0.0,0.0,0.0,0.0,19.0,25.0,0.0,0.0,10.0,8.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,12.0,73.0
64,85029,PUBa8BIIgkfhgE1aucXl3w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85029,43233.0,16370.0,31121.0,2082.0,1096.0,84.0,6160.0,21328.0,21905.0,42224.0,33.2,11210.0,31624.0,214.0,4.0,13.0,16.0,61.0,149.0,222.0,1.0,3.0,34.0,43.0,38.0,0.0,7.0,8.0,2.0,0.0,26.0,189.0,41.0
65,85351,k37Q9SambL1HADilIUl6xg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85351,27789.0,17398.0,26836.0,401.0,68.0,8.0,145.0,11541.0,16248.0,35453.0,73.5,72.0,27391.0,11.0,0.0,0.0,0.0,1.0,19.0,51.0,0.0,4.0,64.0,14.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,43.1219512195122
66,85210,b4dtR83mPAcvmM2a7mqpGw,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85210,36464.0,12853.0,22458.0,1715.0,1288.0,251.0,8617.0,18751.0,17713.0,37861.0,29.4,10351.0,25370.0,90.0,1.0,0.0,3.0,23.0,106.0,135.0,0.0,4.0,36.0,33.0,4.0,0.0,0.0,15.0,2.0,17.0,14.0,117.0,43.1219512195122
67,85210,SFyQhFEbmRMCJO_Sc_pyXA,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85210,36464.0,12853.0,22458.0,1715.0,1288.0,251.0,8617.0,18751.0,17713.0,37861.0,29.4,10351.0,25370.0,90.0,1.0,0.0,3.0,23.0,106.0,135.0,0.0,4.0,36.0,33.0,4.0,0.0,0.0,15.0,2.0,17.0,14.0,117.0,43.1219512195122
68,85340,MHDmbGEMu5Tv69UqOgIDSQ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85340,26262.0,8480.0,19183.0,1815.0,247.0,45.0,2635.0,12927.0,13335.0,84170.0,34.3,8180.0,18027.0,152.0,4.0,0.0,0.0,3.0,172.0,281.0,11.0,6.0,55.0,133.0,33.0,0.0,0.0,11.0,2.0,7.0,28.0,327.0,43.1219512195122
69,85051,x_bhc4U_e6lv7Dat2WV04w,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375.0,14174.0,25849.0,2608.0,1256.0,97.0,7371.0,20242.0,20133.0,38864.0,32.9,11299.0,28912.0,86.0,2.0,23.0,406.0,2.0,133.0,226.0,0.0,4.0,52.0,34.0,18.0,0.0,2.0,11.0,0.0,0.0,39.0,434.0,50.0
70,85251,p6EUf6c9GCfG7seS_wfFyA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85251,34390.0,17860.0,29127.0,944.0,559.0,56.0,1886.0,16980.0,17410.0,52453.0,37.4,5203.0,28996.0,187.0,7.0,0.0,2.0,1.0,158.0,117.0,0.0,1.0,52.0,88.0,5.0,1.0,1.0,18.0,7.0,1.0,17.0,40.0,43.1219512195122
71,85251,c6lzPktduqtKqRSnX_CUTg,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85251,34390.0,17860.0,29127.0,944.0,559.0,56.0,1886.0,16980.0,17410.0,52453.0,37.4,5203.0,28996.0,187.0,7.0,0.0,2.0,1.0,158.0,117.0,0.0,1.0,52.0,88.0,5.0,1.0,1.0,18.0,7.0,1.0,17.0,40.0,43.1219512195122
72,85323,qU4wrOVqDfddr9PP_ssmUA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85323,39507.0,11418.0,20634.0,3754.0,731.0,174.0,11580.0,19844.0,19663.0,46146.0,26.7,13608.0,25745.0,128.0,1.0,0.0,0.0,23.0,53.0,385.0,2.0,2.0,43.0,36.0,45.0,1.0,3.0,7.0,2.0,3.0,8.0,166.0,43.1219512195122
73,85033,2p346MdyPISpZ2k-h0GSqg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85033,53037.0,13573.0,28819.0,2716.0,920.0,67.0,18109.0,26504.0,26533.0,35571.0,25.0,20177.0,32843.0,73.0,0.0,0.0,0.0,0.0,31.0,163.0,0.0,0.0,24.0,26.0,6.0,0.0,0.0,0.0,0.0,3.0,15.0,82.0,43.0
74,85033,8IblwilNlenDVwBbEzQEVg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85033,53037.0,13573.0,28819.0,2716.0,920.0,67.0,18109.0,26504.0,26533.0,35571.0,25.0,20177.0,32843.0,73.0,0.0,0.0,0.0,0.0,31.0,163.0,0.0,0.0,24.0,26.0,6.0,0.0,0.0,0.0,0.0,3.0,15.0,82.0,43.0
75,85215,Kz4WS00PcqOJgxfZawk4dQ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85215,15963.0,7062.0,14671.0,216.0,149.0,14.0,321.0,7613.0,8350.0,61908.0,52.3,2672.0,13055.0,41.0,0.0,0.0,0.0,0.0,38.0,59.0,0.0,0.0,30.0,17.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,42.0,43.1219512195122
76,85296,Fv3HvJPQYqfmniTgtIQJzA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85296,36799.0,12044.0,30083.0,1243.0,283.0,81.0,1776.0,18170.0,18629.0,84089.0,31.7,11750.0,24953.0,387.0,33.0,0.0,0.0,16.0,341.0,462.0,0.0,17.0,86.0,129.0,16.0,1.0,2.0,27.0,4.0,15.0,24.0,263.0,43.1219512195122
77,85022,CR-gLUcudD0AQr7dzASgLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85022,46395.0,20596.0,37995.0,1738.0,714.0,54.0,3100.0,22366.0,24029.0,48600.0,38.2,9625.0,36653.0,381.0,1.0,0.0,10.0,11.0,256.0,319.0,3.0,5.0,73.0,87.0,3.0,3.0,0.0,15.0,0.0,7.0,28.0,186.0,42.0
78,85257,qPz-Uq6CTp6pq8LtmpIe3Q,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85257,26755.0,12220.0,21929.0,602.0,680.0,42.0,2090.0,13307.0,13448.0,53552.0,40.1,4529.0,21987.0,78.0,0.0,0.0,6.0,18.0,135.0,117.0,0.0,11.0,40.0,49.0,3.0,0.0,0.0,1.0,0.0,7.0,35.0,57.0,43.1219512195122
79,85019,ZArHo8slPY1RidxBWOEm5Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85019,25042.0,6908.0,12788.0,1311.0,648.0,42.0,8360.0,12608.0,12434.0,30202.0,27.9,8680.0,16342.0,34.0,5.0,7.0,51.0,13.0,146.0,66.0,0.0,0.0,17.0,12.0,2.0,6.0,1.0,0.0,1.0,0.0,1.0,450.0,48.0
80,85048,CbpQD3NxSEoN4v7VDXYHAA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85048,33449.0,12613.0,27017.0,1548.0,356.0,68.0,900.0,16411.0,17038.0,98382.0,39.1,8940.0,24475.0,575.0,8.0,0.0,1.0,4.0,607.0,239.0,0.0,8.0,131.0,377.0,13.0,19.0,9.0,21.0,1.0,54.0,22.0,188.0,43.1219512195122
81,85032,RWIavDLPCkzyP_ZpkeGtcA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485.0,25991.0,51453.0,1821.0,846.0,118.0,7502.0,32618.0,32867.0,48608.0,35.2,15539.0,49191.0,695.0,0.0,0.0,14.0,9.0,275.0,418.0,7.0,16.0,76.0,79.0,2.0,2.0,0.0,2.0,18.0,9.0,30.0,100.0,48.0
82,85006,Wx0ll2UHZl7NBAOFeL4m0A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85006,25742.0,8565.0,13463.0,1305.0,751.0,35.0,8935.0,13315.0,12427.0,29903.0,29.3,8003.0,17095.0,116.0,0.0,0.0,2.0,0.0,34.0,53.0,0.0,0.0,6.0,6.0,8.0,0.0,1.0,0.0,0.0,1.0,7.0,23.0,64.0
83,85204,mdUjJFZaQoydAGadzFuFtg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85204,60885.0,20016.0,41824.0,1691.0,1224.0,359.0,12550.0,30837.0,30048.0,46433.0,29.4,18516.0,42193.0,43.0,12.0,0.0,1.0,7.0,96.0,209.0,3.0,2.0,78.0,41.0,6.0,0.0,0.0,20.0,1.0,5.0,28.0,165.0,43.1219512195122
84,85201,cgCvvpYzGaanZP5LGHWWhw,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85201,46092.0,17915.0,30548.0,2519.0,2652.0,167.0,7553.0,23005.0,23087.0,35799.0,30.4,12544.0,33082.0,97.0,4.0,0.0,3.0,9.0,118.0,137.0,1.0,13.0,42.0,68.0,12.0,0.0,3.0,19.0,0.0,15.0,23.0,148.0,43.1219512195122
85,85281,9mIm1ef-NVDQHFE39Faxxg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85281,57348.0,22071.0,39671.0,3148.0,1739.0,170.0,6243.0,31214.0,26134.0,31921.0,23.5,7139.0,40763.0,1238.0,40.0,0.0,9.0,45.0,1216.0,268.0,0.0,38.0,141.0,333.0,26.0,9.0,18.0,48.0,19.0,140.0,41.0,254.0,43.1219512195122
86,85281,6W20fKnjqPTSU2irnSVmSQ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85281,57348.0,22071.0,39671.0,3148.0,1739.0,170.0,6243.0,31214.0,26134.0,31921.0,23.5,7139.0,40763.0,1238.0,40.0,0.0,9.0,45.0,1216.0,268.0,0.0,38.0,141.0,333.0,26.0,9.0,18.0,48.0,19.0,140.0,41.0,254.0,43.1219512195122
87,85284,r8hVqm9DeasZ0Bf2KMhbeg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85284,16479.0,6162.0,14073.0,329.0,93.0,14.0,308.0,8134.0,8345.0,113370.0,45.1,3790.0,12672.0,382.0,0.0,0.0,1.0,7.0,417.0,74.0,0.0,12.0,56.0,73.0,1.0,1.0,8.0,75.0,5.0,35.0,5.0,74.0,43.1219512195122
88,85034,ycAmQ9kRi5iB9OyJONacBQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582.0,1629.0,2850.0,636.0,202.0,3.0,1627.0,3014.0,2568.0,24046.0,31.7,1713.0,3201.0,16.0,0.0,0.0,0.0,5.0,11.0,15.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,61.0
89,85281,ySRaNkXgv0jmuT4HhmgSog,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85281,57348.0,22071.0,39671.0,3148.0,1739.0,170.0,6243.0,31214.0,26134.0,31921.0,23.5,7139.0,40763.0,1238.0,40.0,0.0,9.0,45.0,1216.0,268.0,0.0,38.0,141.0,333.0,26.0,9.0,18.0,48.0,19.0,140.0,41.0,254.0,43.1219512195122
90,85085,zU63bs3Ofe8y1peOgOFJaA,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85085,17517.0,6569.0,14645.0,427.0,102.0,37.0,426.0,8651.0,8866.0,81031.0,31.9,4900.0,12566.0,539.0,0.0,0.0,0.0,13.0,169.0,116.0,0.0,3.0,31.0,161.0,1.0,1.0,1.0,29.0,0.0,7.0,10.0,197.0,8.0
91,85020,5PlbORAcmUAJ0QCMJRSmDw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85020,32850.0,15114.0,25739.0,1197.0,677.0,42.0,3480.0,16163.0,16687.0,48257.0,41.2,6686.0,25754.0,166.0,0.0,0.0,6.0,7.0,145.0,134.0,0.0,1.0,63.0,44.0,10.0,1.0,0.0,2.0,8.0,2.0,7.0,58.0,52.0
92,85303,HnCKI2Pxye-b26V6UDRsYQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85303,30310.0,8567.0,15801.0,2548.0,583.0,56.0,8582.0,14988.0,15322.0,48711.0,28.0,10439.0,19741.0,87.0,0.0,0.0,11.0,25.0,101.0,345.0,0.0,5.0,21.0,50.0,18.0,0.0,0.0,0.0,5.0,6.0,47.0,610.0,43.1219512195122
93,85383,Ne4SRJFjZGM6GHr2VJ6gnQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85383,37182.0,12080.0,32323.0,820.0,165.0,35.0,988.0,18465.0,18717.0,104814.0,36.3,11570.0,25517.0,403.0,17.0,0.0,7.0,30.0,295.0,328.0,2.0,1.0,54.0,280.0,11.0,0.0,1.0,49.0,2.0,2.0,31.0,249.0,43.1219512195122
94,85250,wSE-e7FsISpnpF5sN8ZuaQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85250,15906.0,8178.0,14624.0,208.0,87.0,19.0,302.0,7286.0,8620.0,63538.0,47.4,2164.0,13714.0,69.0,1.0,0.0,9.0,0.0,75.0,45.0,0.0,1.0,29.0,41.0,4.0,0.0,1.0,0.0,0.0,1.0,5.0,21.0,43.1219512195122
95,85032,gE07l6v5mp5TPM4awcm5Xg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485.0,25991.0,51453.0,1821.0,846.0,118.0,7502.0,32618.0,32867.0,48608.0,35.2,15539.0,49191.0,695.0,0.0,0.0,14.0,9.0,275.0,418.0,7.0,16.0,76.0,79.0,2.0,2.0,0.0,2.0,18.0,9.0,30.0,100.0,48.0
96,85008,E3qxMkbKxQR6Aca36c53GA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85008,56145.0,19676.0,30274.0,5360.0,2249.0,141.0,14909.0,29146.0,26999.0,34677.0,27.5,17187.0,38019.0,201.0,7.0,0.0,52.0,5.0,173.0,167.0,0.0,13.0,33.0,56.0,18.0,1.0,3.0,23.0,1.0,15.0,13.0,76.0,51.0
97,85007,eVsO9Bx4-fty-uTzWdZKHg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85007,14040.0,4811.0,7374.0,1880.0,440.0,17.0,3479.0,7490.0,6550.0,27557.0,35.0,3652.0,8906.0,32.0,1.0,0.0,0.0,0.0,158.0,30.0,0.0,2.0,11.0,10.0,0.0,0.0,4.0,1.0,0.0,5.0,1.0,34.0,60.0
98,85338,tgiQx58FRyy6w-pEjoxjSA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85338,41115.0,13341.0,28725.0,2794.0,479.0,76.0,6013.0,20549.0,20566.0,70004.0,31.7,12895.0,28056.0,161.0,0.0,0.0,1.0,10.0,121.0,451.0,1.0,4.0,61.0,40.0,0.0,0.0,0.0,20.0,0.0,2.0,26.0,226.0,43.1219512195122
